IdCompra,Fecha,IdProducto,Cantidad,Precio,IdProveedor
5378,2018-01-26,42842,12,266.21,6
5379,2018-01-26,42843,5,509.64,13
5380,2018-01-26,42844,9,1170.31,14
5381,2018-01-26,42847,4,1719.74,8
5382,2018-01-26,42855,25,765.49,3
5383,2018-01-26,42857,3,369.76,5
5384,2018-01-26,42862,10,351.33,10
5385,2018-01-26,42984,5,174.45,10
5386,2018-01-26,42908,10,1131.25,9
5387,2018-01-26,42911,8,1386.39,2
5388,2018-01-26,42913,15,991.32,13
5389,2018-01-26,42914,8,1069.75,13
5390,2018-01-26,42915,9,1324.55,1
5391,2018-01-26,42918,8,503.93,6
5392,2018-01-26,42919,8,414.39,6
5393,2018-01-26,42920,10,508.55,10
5394,2018-01-26,42921,1,495.9,7
5395,2018-01-26,42922,7,499.13,12
5396,2018-01-26,42924,7,485.32,3
5397,2018-01-26,42925,9,2.2,9
5398,2018-01-26,42933,4,900.91,1
5399,2018-01-26,42934,13,1123.41,6
5400,2018-01-26,42937,7,1863.15,12
5401,2018-01-26,42938,6,1834.72,11
5402,2018-01-26,42940,8,1561.71,5
5403,2018-01-26,42942,17,1915.13,6
5404,2018-01-26,42943,5,1379.53,6
5405,2018-01-26,42945,5,2515.93,6
5406,2018-01-26,42946,5,1509.12,1
5407,2018-01-26,42947,8,2369.55,3
5408,2018-01-26,42949,13,1590.54,11
5409,2018-01-26,42950,21,1654.53,4
5410,2018-01-26,42951,8,2243.78,6
5411,2018-01-26,42952,13,2493.69,2
5412,2018-01-26,42954,5,1636.94,10
5413,2018-01-26,42956,7,1567.74,11
5414,2018-01-26,42958,7,2325.74,6
5415,2018-01-26,42959,15,2568.33,8
5416,2018-01-26,42960,11,3012.16,12
5417,2018-01-26,42962,12,1505.25,9
5418,2018-01-26,42964,4,1747.91,8
5419,2018-01-26,42965,2,1779.74,9
5420,2018-01-26,42967,9,2383.21,4
5421,2018-01-26,42968,40,2729.1,4
5422,2018-01-26,42970,9,1959.51,11
5423,2018-01-26,43028,4,609.45,12
5424,2018-01-26,43029,23,796.44,13
5425,2018-01-26,43030,11,907.24,2
5426,2018-01-26,43031,3,849.98,13
5427,2018-01-26,43035,19,749.09,11
5428,2018-01-26,43036,11,473.83,14
5429,2018-01-26,43039,11,569.62,9
5430,2018-01-26,42816,5,901.28,12
5431,2018-01-26,42817,19,639.92,3
5432,2018-01-26,42818,8,1463.18,13
5433,2018-01-26,42820,7,465.17,13
5434,2018-01-26,42821,4,459,5
5435,2018-01-26,42822,3,602.59,1
5436,2018-01-26,42823,3,592.24,3
5437,2018-01-26,42825,14,370.6,12
5438,2018-01-26,42827,7,317.18,3
5439,2018-01-26,42830,7,324.29,9
5440,2018-01-26,42849,6,958.17,13
5441,2018-01-26,42810,8,910.4,14
5442,2018-01-26,42813,5,301.47,6
5443,2018-01-26,42902,12,167.43,13
5444,2018-01-26,42904,4,105.32,10
5445,2018-01-26,42905,12,315.48,4
5446,2018-01-26,42906,7,219.09,4
5447,2018-01-26,42865,14,143.55,11
5448,2018-01-26,42866,2,135.31,8
5449,2018-01-26,42868,7,143.36,10
5450,2018-01-26,42871,12,377.97,11
5451,2018-01-26,42873,4,417.09,3
5452,2018-01-26,42875,29,426.29,2
5453,2018-01-26,42878,10,441.31,4
5454,2018-01-26,42882,9,344.52,14
5455,2018-01-26,42885,22,331.87,5
5456,2018-01-26,42887,13,315.56,13
5457,2018-01-26,42889,3,360.31,10
5458,2018-01-26,42892,3,340.67,13
5459,2018-01-26,42893,10,324.35,6
5460,2018-01-26,42896,13,373.16,2
5461,2018-01-26,42897,5,392.4,3
5462,2018-01-26,42898,9,407.58,5
5463,2018-01-26,42985,2,1079.51,1
5464,2018-01-26,42986,11,263.76,11
5465,2018-01-26,42988,10,471.16,11
5466,2018-01-26,42990,10,251.99,13
5467,2018-01-26,42994,6,367.81,12
5468,2018-01-26,42996,5,386.36,1
5469,2018-01-26,42998,5,379.62,3
5470,2018-01-26,42999,5,367.15,13
5471,2018-01-26,43001,6,450.17,9
5472,2018-01-26,43003,3,308.96,10
5473,2018-01-26,43004,4,251.37,4
5474,2018-01-26,43005,28,269.25,2
5475,2018-01-26,43008,5,298.79,11
5476,2018-01-26,43009,5,439.28,12
5477,2018-01-26,43010,12,263.52,13
5478,2018-01-26,43013,3,214.88,2
5479,2018-01-26,43015,11,375,2
5480,2018-01-26,43016,19,328.29,11
5481,2018-01-26,43018,18,299.36,5
5482,2018-01-26,43020,2,381.89,4
5483,2018-01-26,43021,10,289.42,5
5484,2018-01-26,43022,11,286.59,9
5485,2018-01-26,43025,11,421.2,5
5486,2018-01-26,43026,15,386.34,12
5487,2018-01-26,42754,11,790.74,13
5488,2018-01-26,42755,15,687.34,14
5489,2018-01-26,42758,18,1262.36,8
5490,2018-01-26,42759,11,1294.34,4
5491,2018-01-26,42761,6,1073.22,11
5492,2018-01-26,42767,12,2110.21,5
5493,2018-01-26,42770,3,2523.31,2
5494,2018-01-26,42772,3,5067.17,12
5495,2018-01-26,42773,7,6636.68,2
5496,2018-01-26,42774,10,4699.9,1
5497,2018-01-26,42775,17,2471.11,3
5498,2018-01-26,42776,2,971.4,8
5499,2018-01-26,42777,6,2008.61,2
5500,2018-01-26,42778,2,1696.26,3
5501,2018-01-26,42782,14,2454.4,6
5502,2018-01-26,42783,3,1679.27,6
5503,2018-01-26,42784,5,1293.28,3
5504,2018-01-26,42785,2,1076.94,4
5505,2018-01-26,42789,4,167.16,8
5506,2018-01-26,42790,2,560.39,4
5507,2018-01-26,42791,9,170.03,12
5508,2018-01-26,42793,4,551.88,12
5509,2018-01-26,42794,9,202.98,14
5510,2018-01-26,42796,24,314.09,8
5511,2018-01-26,42797,3,3575.65,2
5512,2018-01-26,42798,10,1106.26,6
5513,2018-01-26,42799,4,1140.55,2
5514,2018-01-26,42801,14,1708.19,7
5515,2018-01-26,42850,8,197.64,3
5516,2018-01-26,42930,9,96.14,2
5517,2018-01-26,42931,6,250.74,10
5518,2018-01-26,42852,12,102.19,12
5519,2018-01-26,42853,4,502.28,5
5520,2018-01-26,42854,15,800.83,14
5521,2018-01-26,42870,9,107.7,8
5522,2018-01-26,42899,8,121.56,10
5523,2018-01-26,42900,3,179.27,4
5524,2018-01-26,42901,3,126.1,8
5525,2018-01-26,42932,2,111.5,11
5526,2018-01-26,42974,6,130.35,1
5527,2018-01-26,42976,2,135.8,8
5528,2018-01-26,42977,8,72.41,3
5529,2018-02-23,42835,8,501.31,9
5530,2018-02-23,42836,11,628.83,5
5531,2018-02-23,42837,8,334.72,9
5532,2018-02-23,42838,26,541.44,14
5533,2018-02-23,42841,3,235.71,2
5534,2018-02-23,42842,6,240.04,6
5535,2018-02-23,42843,7,505.56,12
5536,2018-02-23,42844,4,1392.01,1
5537,2018-02-23,42847,5,2168.64,5
5538,2018-02-23,42858,7,397.37,3
5539,2018-02-23,42860,9,458.08,13
5540,2018-02-23,42861,10,425.18,11
5541,2018-02-23,42984,2,177.08,10
5542,2018-02-23,42908,4,1077.61,11
5543,2018-02-23,42909,7,1193.92,10
5544,2018-02-23,42911,2,1413.35,9
5545,2018-02-23,42913,4,965.46,9
5546,2018-02-23,42914,5,1171.65,9
5547,2018-02-23,42916,10,1003.13,8
5548,2018-02-23,42918,8,580.73,6
5549,2018-02-23,42921,11,535.91,12
5550,2018-02-23,42923,6,479.43,9
5551,2018-02-23,42933,5,918.52,3
5552,2018-02-23,42937,4,1682.71,3
5553,2018-02-23,42939,9,1971.35,12
5554,2018-02-23,42940,1,1337.2,2
5555,2018-02-23,42942,3,1705.72,5
5556,2018-02-23,42943,9,1619.33,7
5557,2018-02-23,42945,3,1927.08,3
5558,2018-02-23,42947,21,1970.47,5
5559,2018-02-23,42948,16,2218.31,3
5560,2018-02-23,42951,5,1854.84,8
5561,2018-02-23,42953,1,2407.31,8
5562,2018-02-23,42958,17,2794.16,9
5563,2018-02-23,42962,9,1451.55,11
5564,2018-02-23,42964,21,2173.49,8
5565,2018-02-23,42965,8,1558.78,3
5566,2018-02-23,42966,5,2355.23,3
5567,2018-02-23,42967,10,2431.54,12
5568,2018-02-23,42969,11,3019.72,12
5569,2018-02-23,42970,3,1852.22,7
5570,2018-02-23,42971,11,2038.63,11
5571,2018-02-23,42972,8,2147.89,10
5572,2018-02-23,43028,10,716.5,10
5573,2018-02-23,43029,9,756.21,9
5574,2018-02-23,43030,7,895.24,12
5575,2018-02-23,43031,17,820.86,12
5576,2018-02-23,43032,16,730.06,8
5577,2018-02-23,43037,1,768.96,5
5578,2018-02-23,43038,18,722.12,5
5579,2018-02-23,43043,11,710.3,11
5580,2018-02-23,42821,6,433.9,2
5581,2018-02-23,42822,7,620.48,11
5582,2018-02-23,42823,11,582.53,8
5583,2018-02-23,42824,7,361.57,14
5584,2018-02-23,42825,6,373.87,12
5585,2018-02-23,42828,5,612.78,5
5586,2018-02-23,42830,11,331.93,9
5587,2018-02-23,42831,9,271.13,9
5588,2018-02-23,42848,6,1049.23,7
5589,2018-02-23,42810,3,835.76,5
5590,2018-02-23,42811,21,1742.82,6
5591,2018-02-23,42904,29,91.03,11
5592,2018-02-23,42905,5,348.48,5
5593,2018-02-23,42906,17,234.13,8
5594,2018-02-23,42864,9,142.38,5
5595,2018-02-23,42867,5,148.52,12
5596,2018-02-23,42868,13,156.68,2
5597,2018-02-23,42877,11,356.02,7
5598,2018-02-23,42878,12,337.18,6
5599,2018-02-23,42882,22,300.3,9
5600,2018-02-23,42886,7,390.74,11
5601,2018-02-23,42889,4,353.92,10
5602,2018-02-23,42891,5,408.51,3
5603,2018-02-23,42895,12,362.13,8
5604,2018-02-23,42896,4,327.45,6
5605,2018-02-23,42897,8,350.62,7
5606,2018-02-23,42985,11,1017.01,9
5607,2018-02-23,42988,7,417.03,2
5608,2018-02-23,42990,39,257.7,5
5609,2018-02-23,42992,11,440.76,10
5610,2018-02-23,42994,11,434.19,7
5611,2018-02-23,42995,6,259.97,4
5612,2018-02-23,42998,15,364.7,13
5613,2018-02-23,43001,1,418.79,6
5614,2018-02-23,43002,3,327.5,9
5615,2018-02-23,43005,11,333.8,10
5616,2018-02-23,43008,8,260.98,6
5617,2018-02-23,43011,17,257.55,9
5618,2018-02-23,43012,6,369.91,12
5619,2018-02-23,43013,5,232.43,5
5620,2018-02-23,43015,20,359.4,6
5621,2018-02-23,43016,5,272.65,7
5622,2018-02-23,43018,17,329.25,7
5623,2018-02-23,43019,25,272.36,1
5624,2018-02-23,43026,2,325.97,10
5625,2018-02-23,42754,4,987.4,5
5626,2018-02-23,42755,14,675.15,11
5627,2018-02-23,42756,15,446.71,11
5628,2018-02-23,42757,2,1188.97,10
5629,2018-02-23,42758,5,1127.11,4
5630,2018-02-23,42761,10,1073.23,5
5631,2018-02-23,42763,17,1455.7,9
5632,2018-02-23,42769,8,1957.12,5
5633,2018-02-23,42770,19,2751.7,4
5634,2018-02-23,42772,9,3998.72,13
5635,2018-02-23,42773,9,5552.19,3
5636,2018-02-23,42778,8,2245.68,11
5637,2018-02-23,42781,5,1603.31,9
5638,2018-02-23,42783,4,1759.81,12
5639,2018-02-23,42785,14,1250.07,2
5640,2018-02-23,42786,10,500.45,10
5641,2018-02-23,42787,4,1070.87,9
5642,2018-02-23,42789,6,156.13,2
5643,2018-02-23,42790,2,556.87,8
5644,2018-02-23,42791,3,169.28,1
5645,2018-02-23,42792,5,349.1,3
5646,2018-02-23,42794,6,216.35,5
5647,2018-02-23,42796,7,291.94,12
5648,2018-02-23,42926,7,54.05,6
5649,2018-02-23,42931,8,232.71,6
5650,2018-02-23,42852,1,119.56,10
5651,2018-02-23,42854,13,817.35,10
5652,2018-02-23,42870,11,108,4
5653,2018-02-23,42900,15,182.87,6
5654,2018-02-23,42975,3,157.1,14
5655,2018-02-23,42978,4,78.9,13
5656,2018-02-23,42979,10,71.28,3
5657,2018-02-23,42982,7,8.31,14
5658,2018-03-30,42833,4,601.57,6
5659,2018-03-30,42834,3,564.08,7
5660,2018-03-30,42837,4,292.31,3
5661,2018-03-30,42838,19,666.17,5
5662,2018-03-30,42840,11,228.66,12
5663,2018-03-30,42842,14,257.93,5
5664,2018-03-30,42843,9,497.53,10
5665,2018-03-30,42846,5,1888.05,3
5666,2018-03-30,42856,7,302.1,13
5667,2018-03-30,42857,11,399.52,4
5668,2018-03-30,42858,14,308.66,7
5669,2018-03-30,42860,26,465.99,14
5670,2018-03-30,42863,24,241.17,3
5671,2018-03-30,42983,6,227.62,12
5672,2018-03-30,42907,10,309.19,4
5673,2018-03-30,42908,6,1010.55,10
5674,2018-03-30,42909,9,1186.3,3
5675,2018-03-30,42912,12,1006.37,8
5676,2018-03-30,42915,8,1274.61,11
5677,2018-03-30,42919,5,487.07,9
5678,2018-03-30,42920,22,538.47,8
5679,2018-03-30,42922,13,510.99,1
5680,2018-03-30,42923,18,557.81,4
5681,2018-03-30,42924,4,402.21,7
5682,2018-03-30,42933,11,786.88,10
5683,2018-03-30,42935,8,1901.66,3
5684,2018-03-30,42936,3,2601.12,5
5685,2018-03-30,42937,17,1788.13,10
5686,2018-03-30,42938,4,1631.51,1
5687,2018-03-30,42944,3,2500.09,5
5688,2018-03-30,42945,2,1984.77,4
5689,2018-03-30,42946,20,1632.89,2
5690,2018-03-30,42947,7,1847.71,10
5691,2018-03-30,42948,6,1710.36,5
5692,2018-03-30,42949,5,1487.56,7
5693,2018-03-30,42950,7,1780.36,14
5694,2018-03-30,42952,15,3121.35,13
5695,2018-03-30,42953,32,2552.62,2
5696,2018-03-30,42957,4,1745.72,10
5697,2018-03-30,42960,2,2621.76,11
5698,2018-03-30,42962,11,1672.07,2
5699,2018-03-30,42965,7,1663.91,10
5700,2018-03-30,42969,4,2348.31,6
5701,2018-03-30,42971,5,1768.43,1
5702,2018-03-30,43030,1,829.59,2
5703,2018-03-30,43031,5,947.15,5
5704,2018-03-30,43032,14,721.96,10
5705,2018-03-30,43033,10,867.09,8
5706,2018-03-30,43034,18,634.64,8
5707,2018-03-30,43035,4,883.84,12
5708,2018-03-30,43036,17,550.62,13
5709,2018-03-30,43037,14,701.46,10
5710,2018-03-30,43038,4,899.11,11
5711,2018-03-30,43040,1,598.42,1
5712,2018-03-30,43042,5,860.15,10
5713,2018-03-30,43043,24,742.73,7
5714,2018-03-30,42817,9,609.73,4
5715,2018-03-30,42824,21,401.67,10
5716,2018-03-30,42825,4,390.63,9
5717,2018-03-30,42827,5,330.01,13
5718,2018-03-30,42829,13,628.56,12
5719,2018-03-30,42830,17,341.24,3
5720,2018-03-30,42831,4,293.81,10
5721,2018-03-30,42849,6,1006.63,13
5722,2018-03-30,42810,3,976.99,4
5723,2018-03-30,42812,35,264.26,14
5724,2018-03-30,42814,2,283.25,2
5725,2018-03-30,42815,13,437.96,5
5726,2018-03-30,42902,2,196.81,7
5727,2018-03-30,42903,23,189.19,5
5728,2018-03-30,42906,3,214.36,4
5729,2018-03-30,42737,12,1049.13,14
5730,2018-03-30,42864,13,157.53,10
5731,2018-03-30,42865,5,128.24,11
5732,2018-03-30,42869,1,155.42,11
5733,2018-03-30,42871,5,381.73,9
5734,2018-03-30,42872,10,361.68,10
5735,2018-03-30,42873,11,371.93,13
5736,2018-03-30,42875,12,388.61,6
5737,2018-03-30,42876,9,439,10
5738,2018-03-30,42878,9,435.12,1
5739,2018-03-30,42882,17,395.61,10
5740,2018-03-30,42883,13,384.79,4
5741,2018-03-30,42885,2,381.01,9
5742,2018-03-30,42887,16,370.52,6
5743,2018-03-30,42888,11,331.02,12
5744,2018-03-30,42890,17,354.26,13
5745,2018-03-30,42891,4,351.8,10
5746,2018-03-30,42894,5,347.98,14
5747,2018-03-30,42897,9,314.44,12
5748,2018-03-30,42991,9,263.82,10
5749,2018-03-30,42995,4,255.04,13
5750,2018-03-30,42996,6,409.16,5
5751,2018-03-30,42999,4,367.69,12
5752,2018-03-30,43000,4,242.76,11
5753,2018-03-30,43003,11,344.32,6
5754,2018-03-30,43005,6,334.2,3
5755,2018-03-30,43006,4,349.23,12
5756,2018-03-30,43007,8,324.67,13
5757,2018-03-30,43008,14,252.85,11
5758,2018-03-30,43009,11,372.93,3
5759,2018-03-30,43014,3,322.08,4
5760,2018-03-30,43015,3,310.29,14
5761,2018-03-30,43016,11,304.32,14
5762,2018-03-30,43019,4,280.57,6
5763,2018-03-30,43021,5,282.34,4
5764,2018-03-30,43023,3,503.63,10
5765,2018-03-30,43025,2,404.54,11
5766,2018-03-30,43026,11,367.64,6
5767,2018-03-30,42755,8,684.11,11
5768,2018-03-30,42757,10,1387.52,2
5769,2018-03-30,42758,5,1260.25,2
5770,2018-03-30,42761,8,866.63,6
5771,2018-03-30,42762,18,1628.4,7
5772,2018-03-30,42764,7,1045.85,5
5773,2018-03-30,42766,11,4904.62,9
5774,2018-03-30,42767,6,2729.58,13
5775,2018-03-30,42768,16,1462.35,4
5776,2018-03-30,42769,17,2040.42,5
5777,2018-03-30,42776,5,1119.71,13
5778,2018-03-30,42778,12,1695.61,12
5779,2018-03-30,42779,12,6447.37,5
5780,2018-03-30,42781,2,1416.48,7
5781,2018-03-30,42783,5,1896.55,8
5782,2018-03-30,42784,5,1131.31,9
5783,2018-03-30,42787,20,918.79,7
5784,2018-03-30,42788,8,306.32,8
5785,2018-03-30,42790,10,549.84,7
5786,2018-03-30,42792,7,313.01,10
5787,2018-03-30,42794,18,223.03,14
5788,2018-03-30,42795,2,335.45,6
5789,2018-03-30,42796,21,313.36,13
5790,2018-03-30,42798,12,1061.79,10
5791,2018-03-30,42799,16,1076.04,8
5792,2018-03-30,42801,6,1741.18,2
5793,2018-03-30,42850,11,218.75,12
5794,2018-03-30,42851,4,102.68,6
5795,2018-03-30,42926,12,62.52,13
5796,2018-03-30,42929,18,217.64,6
5797,2018-03-30,42930,3,104.9,2
5798,2018-03-30,42931,1,223.83,13
5799,2018-03-30,42852,5,107.91,13
5800,2018-03-30,42853,10,541.45,4
5801,2018-03-30,42899,5,121.93,11
5802,2018-03-30,42900,13,173.89,6
5803,2018-03-30,42932,9,99.49,3
5804,2018-03-30,42974,11,140.4,14
5805,2018-03-30,42977,7,73.81,7
5806,2018-03-30,42979,10,76.98,13
5807,2018-03-30,42980,17,84.86,2
5808,2018-03-30,42981,11,39.44,6
5809,2018-03-30,42982,5,10.17,6
5810,2018-04-27,42838,6,614.04,11
5811,2018-04-27,42840,5,220.8,8
5812,2018-04-27,42842,8,254.36,5
5813,2018-04-27,42844,1,1304.57,13
5814,2018-04-27,42845,14,502.58,14
5815,2018-04-27,42846,5,2229.33,4
5816,2018-04-27,42855,1,869.63,10
5817,2018-04-27,42856,6,298.78,2
5818,2018-04-27,42859,8,435.31,1
5819,2018-04-27,42983,11,254.26,14
5820,2018-04-27,42984,5,204.32,4
5821,2018-04-27,42910,16,1146.11,3
5822,2018-04-27,42911,2,1184.29,7
5823,2018-04-27,42912,23,1251.05,9
5824,2018-04-27,42913,5,863.78,3
5825,2018-04-27,42915,11,1237.1,13
5826,2018-04-27,42916,2,930.23,6
5827,2018-04-27,42917,6,102194,3
5828,2018-04-27,42918,16,612.62,14
5829,2018-04-27,42921,14,527.89,9
5830,2018-04-27,42922,9,516.17,2
5831,2018-04-27,42925,3,2.02,2
5832,2018-04-27,42934,11,1172.4,7
5833,2018-04-27,42935,8,1591.88,9
5834,2018-04-27,42936,3,2692.87,14
5835,2018-04-27,42938,10,1610.72,4
5836,2018-04-27,42939,8,1784.78,12
5837,2018-04-27,42941,3,2224.09,8
5838,2018-04-27,42942,9,2080.05,7
5839,2018-04-27,42943,5,1577.39,14
5840,2018-04-27,42945,22,2542.08,4
5841,2018-04-27,42946,2,1535.74,13
5842,2018-04-27,42948,2,2108.56,8
5843,2018-04-27,42949,2,1341.16,7
5844,2018-04-27,42952,8,2435.08,7
5845,2018-04-27,42954,4,1532.63,11
5846,2018-04-27,42955,1,1607.4,3
5847,2018-04-27,42956,6,1564.9,7
5848,2018-04-27,42963,31,1581.39,1
5849,2018-04-27,42964,27,2069.1,8
5850,2018-04-27,42967,13,2302.45,5
5851,2018-04-27,42968,4,2605.58,12
5852,2018-04-27,42969,21,2428.18,14
5853,2018-04-27,42970,5,2338.33,6
5854,2018-04-27,42972,9,1801.43,8
5855,2018-04-27,43031,11,880.4,12
5856,2018-04-27,43033,7,936.14,12
5857,2018-04-27,43035,1,696.62,3
5858,2018-04-27,43036,17,520.98,11
5859,2018-04-27,43038,12,919.99,6
5860,2018-04-27,43041,15,605.52,7
5861,2018-04-27,43042,7,702.29,4
5862,2018-04-27,42816,20,917.87,5
5863,2018-04-27,42819,9,516.3,4
5864,2018-04-27,42820,5,427.72,11
5865,2018-04-27,42823,4,560.63,4
5866,2018-04-27,42824,14,408.41,13
5867,2018-04-27,42825,9,408.41,7
5868,2018-04-27,42826,3,375.88,5
5869,2018-04-27,42827,8,345.7,10
5870,2018-04-27,42828,13,620.98,4
5871,2018-04-27,42829,11,547.75,4
5872,2018-04-27,42848,6,1039.52,11
5873,2018-04-27,42849,31,1000.06,8
5874,2018-04-27,42810,15,781.6,7
5875,2018-04-27,42904,4,85.32,7
5876,2018-04-27,42905,12,322.39,10
5877,2018-04-27,42906,12,223.31,5
5878,2018-04-27,42867,11,152.26,10
5879,2018-04-27,42868,9,124.94,4
5880,2018-04-27,42871,10,430.15,2
5881,2018-04-27,42875,5,391.18,9
5882,2018-04-27,42876,7,416.65,2
5883,2018-04-27,42878,17,370.1,8
5884,2018-04-27,42880,9,438.35,11
5885,2018-04-27,42881,5,387.09,10
5886,2018-04-27,42883,2,322.61,4
5887,2018-04-27,42891,2,328.61,3
5888,2018-04-27,42897,12,389.31,3
5889,2018-04-27,42986,2,229.23,4
5890,2018-04-27,42987,6,361.3,12
5891,2018-04-27,42990,7,247.88,5
5892,2018-04-27,42993,10,397.38,10
5893,2018-04-27,43000,6,277.82,5
5894,2018-04-27,43006,6,344.78,13
5895,2018-04-27,43007,2,280.38,5
5896,2018-04-27,43008,12,301.74,13
5897,2018-04-27,43009,2,368.26,5
5898,2018-04-27,43010,1,303.52,5
5899,2018-04-27,43011,8,264.38,3
5900,2018-04-27,43013,10,239.56,12
5901,2018-04-27,43016,29,314.85,10
5902,2018-04-27,43018,11,265.56,3
5903,2018-04-27,43020,22,387.74,8
5904,2018-04-27,43022,3,332.39,11
5905,2018-04-27,43023,4,504.67,7
5906,2018-04-27,43025,7,397.38,4
5907,2018-04-27,43026,2,322.57,3
5908,2018-04-27,43027,14,360.37,8
5909,2018-04-27,42755,15,759.92,3
5910,2018-04-27,42756,6,395.73,8
5911,2018-04-27,42757,12,1356.75,4
5912,2018-04-27,42759,29,1254.08,8
5913,2018-04-27,42762,3,1670.14,12
5914,2018-04-27,42763,4,1345.77,12
5915,2018-04-27,42766,10,4284.69,2
5916,2018-04-27,42767,15,2558.74,3
5917,2018-04-27,42769,7,1904.31,8
5918,2018-04-27,42771,7,1809.76,2
5919,2018-04-27,42774,8,4628.18,6
5920,2018-04-27,42775,12,2178.47,2
5921,2018-04-27,42776,5,996.87,6
5922,2018-04-27,42778,18,1913.61,7
5923,2018-04-27,42780,11,2483.52,3
5924,2018-04-27,42782,15,2402.84,9
5925,2018-04-27,42783,1,1792.04,10
5926,2018-04-27,42784,10,1103.13,11
5927,2018-04-27,42785,26,1172.43,3
5928,2018-04-27,42792,10,328.35,11
5929,2018-04-27,42796,2,333.36,7
5930,2018-04-27,42800,3,1275.06,10
5931,2018-04-27,42851,20,86.88,5
5932,2018-04-27,42931,14,251.9,8
5933,2018-04-27,42852,5,102.72,4
5934,2018-04-27,42870,8,119.7,11
5935,2018-04-27,42899,22,149.16,5
5936,2018-04-27,42928,19,74.58,9
5937,2018-04-27,42973,7,82.3,9
5938,2018-04-27,42974,15,162.7,4
5939,2018-04-27,42975,15,162.78,3
5940,2018-04-27,42976,21,138.24,6
5941,2018-04-27,42978,5,84.93,7
5942,2018-04-27,42980,1,89.21,1
5943,2018-04-27,42982,5,9.52,5
5944,2018-05-25,42832,6,512.6,7
5945,2018-05-25,42834,2,588.43,13
5946,2018-05-25,42837,21,338.72,12
5947,2018-05-25,42838,17,689.82,7
5948,2018-05-25,42840,12,227.48,13
5949,2018-05-25,42842,17,265.7,6
5950,2018-05-25,42845,16,639.32,13
5951,2018-05-25,42846,7,1773.91,9
5952,2018-05-25,42847,13,1952.56,8
5953,2018-05-25,42855,6,733.26,3
5954,2018-05-25,42856,4,381.05,4
5955,2018-05-25,42858,8,331.2,12
5956,2018-05-25,42859,8,413.15,11
5957,2018-05-25,42983,17,239.21,10
5958,2018-05-25,42984,6,199.36,12
5959,2018-05-25,42911,3,1378.73,13
5960,2018-05-25,42912,11,1308.24,14
5961,2018-05-25,42915,6,1179.81,8
5962,2018-05-25,42917,12,97297.5,2
5963,2018-05-25,42918,5,593.4,1
5964,2018-05-25,42933,5,839.81,1
5965,2018-05-25,42935,8,1748.93,7
5966,2018-05-25,42936,3,2554.22,4
5967,2018-05-25,42937,15,1841.39,13
5968,2018-05-25,42941,4,2077.99,11
5969,2018-05-25,42943,11,1592.45,14
5970,2018-05-25,42945,13,2206.29,13
5971,2018-05-25,42948,9,2096.39,13
5972,2018-05-25,42950,6,1666.27,7
5973,2018-05-25,42956,18,1452.83,1
5974,2018-05-25,42957,1,1805.8,4
5975,2018-05-25,42961,10,1880.53,4
5976,2018-05-25,42962,4,1775.26,11
5977,2018-05-25,42965,22,1514.42,3
5978,2018-05-25,42966,6,2478.03,10
5979,2018-05-25,42967,19,2437.95,8
5980,2018-05-25,43032,4,731.98,3
5981,2018-05-25,43034,10,687.87,13
5982,2018-05-25,43035,3,778.71,7
5983,2018-05-25,43038,8,758.6,5
5984,2018-05-25,43039,9,522.77,4
5985,2018-05-25,43041,21,547.92,5
5986,2018-05-25,42816,22,941.34,14
5987,2018-05-25,42817,30,504.88,10
5988,2018-05-25,42819,11,533.21,11
5989,2018-05-25,42821,10,399.98,13
5990,2018-05-25,42822,18,508.99,7
5991,2018-05-25,42825,2,402.54,3
5992,2018-05-25,42826,8,368.09,12
5993,2018-05-25,42829,3,544.14,5
5994,2018-05-25,42830,4,359.65,13
5995,2018-05-25,42849,7,1138.13,14
5996,2018-05-25,42812,8,257.36,7
5997,2018-05-25,42813,3,278.08,6
5998,2018-05-25,42902,9,157.49,11
5999,2018-05-25,42904,13,103.84,6
6000,2018-05-25,42737,4,1087.92,9
6001,2018-05-25,42864,5,144.08,12
6002,2018-05-25,42865,2,120.38,8
6003,2018-05-25,42866,14,128.12,6
6004,2018-05-25,42868,5,154.06,2
6005,2018-05-25,42869,9,149.14,5
6006,2018-05-25,42872,4,365.08,13
6007,2018-05-25,42873,40,403.04,6
6008,2018-05-25,42874,8,433.86,6
6009,2018-05-25,42876,8,418.49,8
6010,2018-05-25,42877,9,372.89,8
6011,2018-05-25,42880,2,388.42,8
6012,2018-05-25,42881,7,353.1,2
6013,2018-05-25,42882,7,396.02,1
6014,2018-05-25,42883,2,335.87,9
6015,2018-05-25,42885,8,340.77,13
6016,2018-05-25,42886,11,364.46,7
6017,2018-05-25,42888,7,334.71,11
6018,2018-05-25,42889,10,313.25,4
6019,2018-05-25,42890,5,367.16,10
6020,2018-05-25,42892,13,315.53,7
6021,2018-05-25,42893,2,394.2,6
6022,2018-05-25,42894,4,356.93,6
6023,2018-05-25,42895,14,401.06,9
6024,2018-05-25,42897,3,405.31,9
6025,2018-05-25,42986,16,260.09,7
6026,2018-05-25,42988,9,434.81,9
6027,2018-05-25,42990,1,258.14,1
6028,2018-05-25,42991,5,293.66,8
6029,2018-05-25,42993,6,350.81,7
6030,2018-05-25,42994,22,377.44,8
6031,2018-05-25,42996,22,346.28,6
6032,2018-05-25,42997,18,328.87,4
