IdGasto,IdSucursal,IdTipoGasto,Fecha,Monto
4466,6,2,2018-02-01,318.15
4467,6,3,2018-02-01,118.8
4468,6,4,2018-02-01,1158.54
4469,7,1,2018-02-01,1028.68
4470,7,2,2018-02-01,320.34
4471,7,3,2018-02-01,105.29
4472,7,4,2018-02-01,1061.34
4473,8,1,2018-02-01,1147.88
4474,8,2,2018-02-01,346.61
4475,8,3,2018-02-01,113.32
4476,8,4,2018-02-01,1199.75
4477,9,1,2018-02-01,1199.27
4478,9,2,2018-02-01,359.12
4479,9,3,2018-02-01,118.76
4480,9,4,2018-02-01,1146.76
4481,10,1,2018-02-01,1170.98
4482,10,2,2018-02-01,304.39
4483,10,3,2018-02-01,116.02
4484,10,4,2018-02-01,1156.93
4485,13,1,2018-02-01,1104.2
4486,13,2,2018-02-01,315.06
4487,13,3,2018-02-01,113.84
4488,13,4,2018-02-01,1141.53
4489,15,1,2018-02-01,1092.36
4490,15,2,2018-02-01,311.17
4491,15,3,2018-02-01,110.9
4492,15,4,2018-02-01,1033.53
4493,20,1,2018-02-01,1040.54
4494,20,2,2018-02-01,330.63
4495,20,3,2018-02-01,118.88
4496,20,4,2018-02-01,1037.93
4497,17,1,2018-02-01,1023.14
4498,17,2,2018-02-01,300.57
4499,17,3,2018-02-01,114.01
4500,17,4,2018-02-01,1094.94
4501,21,1,2018-02-01,1054.31
4502,21,2,2018-02-01,356.02
4503,21,3,2018-02-01,117.07
4504,21,4,2018-02-01,1093.16
4505,22,1,2018-02-01,1153.83
4506,22,2,2018-02-01,326.89
4507,22,3,2018-02-01,118.67
4508,22,4,2018-02-01,1064.76
4509,12,1,2018-02-01,1163.6
4510,12,2,2018-02-01,307.11
4511,12,3,2018-02-01,102.78
4512,12,4,2018-02-01,1067.63
4513,14,1,2018-02-01,1054.9
4514,14,2,2018-02-01,321.48
4515,14,3,2018-02-01,119.33
4516,14,4,2018-02-01,1151.67
4517,19,1,2018-02-01,1178.45
4518,19,2,2018-02-01,311.18
4519,19,3,2018-02-01,105.1
4520,19,4,2018-02-01,1142.98
4521,16,1,2018-02-01,1162.05
4522,16,2,2018-02-01,354.39
4523,16,3,2018-02-01,102.04
4524,16,4,2018-02-01,1157.96
4525,11,1,2018-02-01,1128.66
4526,11,2,2018-02-01,350.83
4527,11,3,2018-02-01,106.11
4528,11,4,2018-02-01,1197.37
4529,25,1,2018-02-01,1003.49
4530,25,2,2018-02-01,307.59
4531,25,3,2018-02-01,111.61
4532,25,4,2018-02-01,1104.65
4533,26,1,2018-02-01,1174.88
4534,26,2,2018-02-01,348.14
4535,26,3,2018-02-01,107.77
4536,26,4,2018-02-01,1107.03
4537,27,1,2018-02-01,1102.09
4538,27,2,2018-02-01,356.81
4539,27,3,2018-02-01,104.05
4540,27,4,2018-02-01,1034.49
4541,29,1,2018-02-01,1050.91
4542,29,2,2018-02-01,345.32
4543,29,3,2018-02-01,100.27
4544,29,4,2018-02-01,1160.16
4545,30,1,2018-02-01,1192.76
4546,30,2,2018-02-01,325
4547,30,3,2018-02-01,103.83
4548,30,4,2018-02-01,1141.64
4549,31,1,2018-02-01,1193.26
4550,31,2,2018-02-01,342.4
4551,31,3,2018-02-01,112.7
4552,31,4,2018-02-01,1010.79
4553,23,1,2018-02-01,1073.04
4554,23,2,2018-02-01,339.85
4555,23,3,2018-02-01,104.51
4556,23,4,2018-02-01,1026.98
4557,24,1,2018-02-01,1199.59
4558,24,2,2018-02-01,335.1
4559,24,3,2018-02-01,118.62
4560,24,4,2018-02-01,1180.04
4561,18,1,2018-03-01,1141.61
4562,18,2,2018-03-01,350.37
4563,18,3,2018-03-01,101.47
4564,18,4,2018-03-01,1169.85
4565,1,1,2018-03-01,1005.11
4566,1,2,2018-03-01,334.8
4567,1,3,2018-03-01,116.47
4568,1,4,2018-03-01,1075.47
4569,2,1,2018-03-01,1083.27
4570,2,2,2018-03-01,356.98
4571,2,3,2018-03-01,109.99
4572,2,4,2018-03-01,1129.57
4573,3,1,2018-03-01,1148.23
4574,3,2,2018-03-01,345.73
4575,3,3,2018-03-01,111.74
4576,3,4,2018-03-01,1129.89
4577,4,1,2018-03-01,1097.13
4578,4,2,2018-03-01,328.8
4579,4,3,2018-03-01,118.87
4580,4,4,2018-03-01,1055.3
4581,5,1,2018-03-01,1110.49
4582,5,2,2018-03-01,355.97
4583,5,3,2018-03-01,100.13
4584,5,4,2018-03-01,1046.82
4585,6,1,2018-03-01,1030.23
4586,6,2,2018-03-01,303.21
4587,6,3,2018-03-01,116.28
4588,6,4,2018-03-01,1181.7
4589,7,1,2018-03-01,1020.26
4590,7,2,2018-03-01,346.85
4591,7,3,2018-03-01,112.01
4592,7,4,2018-03-01,1131.85
4593,8,1,2018-03-01,1099.02
4594,8,2,2018-03-01,329.87
4595,8,3,2018-03-01,100.08
4596,8,4,2018-03-01,1105.36
4597,9,1,2018-03-01,1124.34
4598,9,2,2018-03-01,331.68
4599,9,3,2018-03-01,115.5
4600,9,4,2018-03-01,1058.21
4601,10,1,2018-03-01,1026.02
4602,10,2,2018-03-01,346.65
4603,10,3,2018-03-01,109.94
4604,10,4,2018-03-01,1030.59
4605,13,1,2018-03-01,1054.72
4606,13,2,2018-03-01,354.55
4607,13,3,2018-03-01,114.5
4608,13,4,2018-03-01,1179.37
4609,15,1,2018-03-01,1061.95
4610,15,2,2018-03-01,351.49
4611,15,3,2018-03-01,107.23
4612,15,4,2018-03-01,1046.68
4613,20,1,2018-03-01,1016.44
4614,20,2,2018-03-01,342.65
4615,20,3,2018-03-01,106.15
4616,20,4,2018-03-01,1080.84
4617,17,1,2018-03-01,1019.84
4618,17,2,2018-03-01,316.99
4619,17,3,2018-03-01,102.37
4620,17,4,2018-03-01,1148.74
4621,21,1,2018-03-01,1072.49
4622,21,2,2018-03-01,334.87
4623,21,3,2018-03-01,116.37
4624,21,4,2018-03-01,1069.86
4625,22,1,2018-03-01,1058.18
4626,22,2,2018-03-01,324.38
4627,22,3,2018-03-01,103.19
4628,22,4,2018-03-01,1115.59
4629,12,1,2018-03-01,1082.29
4630,12,2,2018-03-01,319.4
4631,12,3,2018-03-01,107.65
4632,12,4,2018-03-01,1188.61
4633,14,1,2018-03-01,1113.48
4634,14,2,2018-03-01,300.47
4635,14,3,2018-03-01,106.73
4636,14,4,2018-03-01,1131.99
4637,19,1,2018-03-01,1057.96
4638,19,2,2018-03-01,328.15
4639,19,3,2018-03-01,109.53
4640,19,4,2018-03-01,1195.12
4641,16,1,2018-03-01,1089.63
4642,16,2,2018-03-01,318.83
4643,16,3,2018-03-01,104.49
4644,16,4,2018-03-01,1036.45
4645,11,1,2018-03-01,1047.38
4646,11,2,2018-03-01,338.27
4647,11,3,2018-03-01,109.57
4648,11,4,2018-03-01,1095.59
4649,25,1,2018-03-01,1191
4650,25,2,2018-03-01,320.46
4651,25,3,2018-03-01,116.81
4652,25,4,2018-03-01,1035.72
4653,26,1,2018-03-01,1074.4
4654,26,2,2018-03-01,319.45
4655,26,3,2018-03-01,110.1
4656,26,4,2018-03-01,1110.38
4657,27,1,2018-03-01,1048.98
4658,27,2,2018-03-01,334.12
4659,27,3,2018-03-01,102.18
4660,27,4,2018-03-01,1167.76
4661,29,1,2018-03-01,1173.39
4662,29,2,2018-03-01,349.1
4663,29,3,2018-03-01,109.81
4664,29,4,2018-03-01,1199.69
4665,30,1,2018-03-01,1104.07
4666,30,2,2018-03-01,336.38
4667,30,3,2018-03-01,109.42
4668,30,4,2018-03-01,1106.98
4669,31,1,2018-03-01,1052.41
4670,31,2,2018-03-01,342.33
4671,31,3,2018-03-01,114.83
4672,31,4,2018-03-01,1118.11
4673,23,1,2018-03-01,1145.69
4674,23,2,2018-03-01,352.24
4675,23,3,2018-03-01,103.36
4676,23,4,2018-03-01,1045.62
4677,24,1,2018-03-01,1127.3
4678,24,2,2018-03-01,329.89
4679,24,3,2018-03-01,111.63
4680,24,4,2018-03-01,1082.55
4681,18,1,2018-04-01,1063.85
4682,18,2,2018-04-01,321.48
4683,18,3,2018-04-01,116.64
4684,18,4,2018-04-01,1017.36
4685,1,1,2018-04-01,1187.5
4686,1,2,2018-04-01,325.64
4687,1,3,2018-04-01,106.47
4688,1,4,2018-04-01,1067.35
4689,2,1,2018-04-01,1142.55
4690,2,2,2018-04-01,333.2
4691,2,3,2018-04-01,112.57
4692,2,4,2018-04-01,1096.68
4693,3,1,2018-04-01,1106.19
4694,3,2,2018-04-01,312.27
4695,3,3,2018-04-01,108.59
4696,3,4,2018-04-01,1106.68
4697,4,1,2018-04-01,1075.81
4698,4,2,2018-04-01,317.7
4699,4,3,2018-04-01,106.75
4700,4,4,2018-04-01,1160.59
4701,5,1,2018-04-01,1000.43
4702,5,2,2018-04-01,336.11
4703,5,3,2018-04-01,100.06
4704,5,4,2018-04-01,1041.77
4705,6,1,2018-04-01,1007.1
4706,6,2,2018-04-01,333.07
4707,6,3,2018-04-01,112.98
4708,6,4,2018-04-01,1118.3
4709,7,1,2018-04-01,1002.11
4710,7,2,2018-04-01,316.7
4711,7,3,2018-04-01,107.2
4712,7,4,2018-04-01,1193.04
4713,8,1,2018-04-01,1149.18
4714,8,2,2018-04-01,350.03
4715,8,3,2018-04-01,118.63
4716,8,4,2018-04-01,1031.26
4717,9,1,2018-04-01,1197.34
4718,9,2,2018-04-01,327.88
4719,9,3,2018-04-01,107.26
4720,9,4,2018-04-01,1084.27
4721,10,1,2018-04-01,1003.51
4722,10,2,2018-04-01,349.42
4723,10,3,2018-04-01,101.31
4724,10,4,2018-04-01,1171.48
4725,13,1,2018-04-01,1018.01
4726,13,2,2018-04-01,352.69
4727,13,3,2018-04-01,102.41
4728,13,4,2018-04-01,1193.48
4729,15,1,2018-04-01,1095.17
4730,15,2,2018-04-01,328.63
4731,15,3,2018-04-01,119.16
4732,15,4,2018-04-01,1071.9
4733,20,1,2018-04-01,1184.58
4734,20,2,2018-04-01,332.16
4735,20,3,2018-04-01,118.23
4736,20,4,2018-04-01,1189.71
4737,17,1,2018-04-01,1001.76
4738,17,2,2018-04-01,311.9
4739,17,3,2018-04-01,119.31
4740,17,4,2018-04-01,1046.36
4741,21,1,2018-04-01,1052.56
4742,21,2,2018-04-01,337.12
4743,21,3,2018-04-01,106.1
4744,21,4,2018-04-01,1133.71
4745,22,1,2018-04-01,1085.59
4746,22,2,2018-04-01,308.05
4747,22,3,2018-04-01,107.74
4748,22,4,2018-04-01,1106.37
4749,12,1,2018-04-01,1099.75
4750,12,2,2018-04-01,353.89
4751,12,3,2018-04-01,119.89
4752,12,4,2018-04-01,1055.41
4753,14,1,2018-04-01,1080.49
4754,14,2,2018-04-01,310.87
4755,14,3,2018-04-01,113.96
4756,14,4,2018-04-01,1189.48
4757,19,1,2018-04-01,1128.51
4758,19,2,2018-04-01,322.23
4759,19,3,2018-04-01,118.5
4760,19,4,2018-04-01,1102.7
4761,16,1,2018-04-01,1158.51
4762,16,2,2018-04-01,325.33
4763,16,3,2018-04-01,114.66
4764,16,4,2018-04-01,1079.71
4765,11,1,2018-04-01,1158.78
4766,11,2,2018-04-01,346.43
4767,11,3,2018-04-01,109.74
4768,11,4,2018-04-01,1022.9
4769,25,1,2018-04-01,1022.21
4770,25,2,2018-04-01,312.7
4771,25,3,2018-04-01,114.5
4772,25,4,2018-04-01,1198.05
4773,26,1,2018-04-01,1155.24
4774,26,2,2018-04-01,354.62
4775,26,3,2018-04-01,104.46
4776,26,4,2018-04-01,1076.64
4777,27,1,2018-04-01,1049.52
4778,27,2,2018-04-01,305.3
4779,27,3,2018-04-01,113.98
4780,27,4,2018-04-01,1046.07
4781,29,1,2018-04-01,1010.91
4782,29,2,2018-04-01,334.9
4783,29,3,2018-04-01,114.89
4784,29,4,2018-04-01,1195.62
4785,30,1,2018-04-01,1131.35
4786,30,2,2018-04-01,320.96
4787,30,3,2018-04-01,115.54
4788,30,4,2018-04-01,1167.14
4789,31,1,2018-04-01,1169.65
4790,31,2,2018-04-01,344.04
4791,31,3,2018-04-01,102.51
4792,31,4,2018-04-01,1085.1
4793,23,1,2018-04-01,1150.18
4794,23,2,2018-04-01,328.68
4795,23,3,2018-04-01,102.74
4796,23,4,2018-04-01,1050.32
4797,24,1,2018-04-01,1169.33
4798,24,2,2018-04-01,328.7
4799,24,3,2018-04-01,117.04
4800,24,4,2018-04-01,1165.07
4801,18,1,2018-05-01,1114.11
4802,18,2,2018-05-01,322.59
4803,18,3,2018-05-01,103.42
4804,18,4,2018-05-01,1145.11
4805,1,1,2018-05-01,1022.95
4806,1,2,2018-05-01,323.82
4807,1,3,2018-05-01,112.82
4808,1,4,2018-05-01,1002.8
4809,2,1,2018-05-01,1029.4
4810,2,2,2018-05-01,341.57
4811,2,3,2018-05-01,100.46
4812,2,4,2018-05-01,1007.53
4813,3,1,2018-05-01,1023.72
4814,3,2,2018-05-01,328.8
4815,3,3,2018-05-01,100.89
4816,3,4,2018-05-01,1156.25
4817,4,1,2018-05-01,1154.68
4818,4,2,2018-05-01,331.39
4819,4,3,2018-05-01,105.92
4820,4,4,2018-05-01,1182.14
4821,5,1,2018-05-01,1133.03
4822,5,2,2018-05-01,335.63
4823,5,3,2018-05-01,119.47
4824,5,4,2018-05-01,1017.17
4825,6,1,2018-05-01,1101.79
4826,6,2,2018-05-01,317.23
4827,6,3,2018-05-01,118.18
4828,6,4,2018-05-01,1136.89
4829,7,1,2018-05-01,1138.91
4830,7,2,2018-05-01,325.17
4831,7,3,2018-05-01,100.28
4832,7,4,2018-05-01,1162.06
4833,8,1,2018-05-01,1002.04
4834,8,2,2018-05-01,337.21
4835,8,3,2018-05-01,101.41
4836,8,4,2018-05-01,1098.2
4837,9,1,2018-05-01,1048.83
4838,9,2,2018-05-01,344.86
4839,9,3,2018-05-01,100.12
4840,9,4,2018-05-01,1157.52
4841,10,1,2018-05-01,1183.91
4842,10,2,2018-05-01,314.09
4843,10,3,2018-05-01,108.31
4844,10,4,2018-05-01,1074.83
4845,13,1,2018-05-01,1124.68
4846,13,2,2018-05-01,359.67
4847,13,3,2018-05-01,102.05
4848,13,4,2018-05-01,1105.88
4849,15,1,2018-05-01,1067.81
4850,15,2,2018-05-01,306.43
4851,15,3,2018-05-01,110.38
4852,15,4,2018-05-01,1054.44
4853,20,1,2018-05-01,1160.94
4854,20,2,2018-05-01,312.41
4855,20,3,2018-05-01,112.41
4856,20,4,2018-05-01,1096.2
4857,17,1,2018-05-01,1108.81
4858,17,2,2018-05-01,316.63
4859,17,3,2018-05-01,115.08
4860,17,4,2018-05-01,1187.61
4861,21,1,2018-05-01,1085.66
4862,21,2,2018-05-01,319.65
4863,21,3,2018-05-01,107.05
4864,21,4,2018-05-01,1156.22
4865,22,1,2018-05-01,1169.43
4866,22,2,2018-05-01,353.56
4867,22,3,2018-05-01,118.43
4868,22,4,2018-05-01,1186.06
4869,12,1,2018-05-01,1177.33
4870,12,2,2018-05-01,338.54
4871,12,3,2018-05-01,111.03
4872,12,4,2018-05-01,1166
4873,14,1,2018-05-01,1099.21
4874,14,2,2018-05-01,359.41
4875,14,3,2018-05-01,109.25
4876,14,4,2018-05-01,1068.32
4877,19,1,2018-05-01,1064.17
4878,19,2,2018-05-01,334.77
4879,19,3,2018-05-01,118.7
4880,19,4,2018-05-01,1187.11
4881,16,1,2018-05-01,1174.69
4882,16,2,2018-05-01,333.63
4883,16,3,2018-05-01,103.65
4884,16,4,2018-05-01,1046
4885,11,1,2018-05-01,1120.59
4886,11,2,2018-05-01,319.49
4887,11,3,2018-05-01,116.3
4888,11,4,2018-05-01,1020.23
4889,25,1,2018-05-01,1012.08
4890,25,2,2018-05-01,359.92
4891,25,3,2018-05-01,116.24
4892,25,4,2018-05-01,1012.79
4893,26,1,2018-05-01,1176.78
4894,26,2,2018-05-01,313.66
4895,26,3,2018-05-01,109.73
4896,26,4,2018-05-01,1149.89
4897,27,1,2018-05-01,1057.58
4898,27,2,2018-05-01,311.46
4899,27,3,2018-05-01,101.83
4900,27,4,2018-05-01,1176.98
4901,29,1,2018-05-01,1029.93
4902,29,2,2018-05-01,305.61
4903,29,3,2018-05-01,100.38
4904,29,4,2018-05-01,1162.74
4905,30,1,2018-05-01,1002.37
4906,30,2,2018-05-01,337.08
4907,30,3,2018-05-01,101.1
4908,30,4,2018-05-01,1083.96
4909,31,1,2018-05-01,1186.92
4910,31,2,2018-05-01,324.81
4911,31,3,2018-05-01,105.28
4912,31,4,2018-05-01,1015.71
4913,23,1,2018-05-01,1120.27
4914,23,2,2018-05-01,346.26
4915,23,3,2018-05-01,101.02
4916,23,4,2018-05-01,1188.52
4917,24,1,2018-05-01,1111.93
4918,24,2,2018-05-01,358.22
4919,24,3,2018-05-01,103.46
4920,24,4,2018-05-01,1190.62
4921,18,1,2018-06-01,1049.42
4922,18,2,2018-06-01,322.57
4923,18,3,2018-06-01,102.79
4924,18,4,2018-06-01,1113.8
4925,1,1,2018-06-01,1085.31
4926,1,2,2018-06-01,325.55
4927,1,3,2018-06-01,116.99
4928,1,4,2018-06-01,1193.89
4929,2,1,2018-06-01,1059.83
4930,2,2,2018-06-01,335.24
4931,2,3,2018-06-01,100.78
4932,2,4,2018-06-01,1086.75
4933,3,1,2018-06-01,1010.26
4934,3,2,2018-06-01,357.32
4935,3,3,2018-06-01,112.46
4936,3,4,2018-06-01,1049.66
4937,4,1,2018-06-01,1074.56
4938,4,2,2018-06-01,307.15
4939,4,3,2018-06-01,109.55
4940,4,4,2018-06-01,1005.97
4941,5,1,2018-06-01,1143.35
4942,5,2,2018-06-01,329.66
4943,5,3,2018-06-01,106.42
4944,5,4,2018-06-01,1024.55
4945,6,1,2018-06-01,1130.08
4946,6,2,2018-06-01,353.03
4947,6,3,2018-06-01,109.36
4948,6,4,2018-06-01,1137.49
4949,7,1,2018-06-01,1006.8
4950,7,2,2018-06-01,306.45
4951,7,3,2018-06-01,108.72
4952,7,4,2018-06-01,1171.33
4953,8,1,2018-06-01,1195.12
4954,8,2,2018-06-01,318.48
4955,8,3,2018-06-01,112.27
4956,8,4,2018-06-01,1028.71
4957,9,1,2018-06-01,1175.42
4958,9,2,2018-06-01,357.29
4959,9,3,2018-06-01,102.86
4960,9,4,2018-06-01,1170.11
4961,10,1,2018-06-01,1164.71
4962,10,2,2018-06-01,333.97
4963,10,3,2018-06-01,107.2
4964,10,4,2018-06-01,1020.53
4965,13,1,2018-06-01,1086.49
4966,13,2,2018-06-01,351.27
4967,13,3,2018-06-01,119.49
4968,13,4,2018-06-01,1062.07
4969,15,1,2018-06-01,1125.51
4970,15,2,2018-06-01,312.41
4971,15,3,2018-06-01,103.03
4972,15,4,2018-06-01,1027.31
4973,20,1,2018-06-01,1045.7
4974,20,2,2018-06-01,343.97
4975,20,3,2018-06-01,119.58
4976,20,4,2018-06-01,1139.21
4977,17,1,2018-06-01,1108.67
4978,17,2,2018-06-01,337.72
4979,17,3,2018-06-01,110.26
4980,17,4,2018-06-01,1135.9
4981,21,1,2018-06-01,1171.67
4982,21,2,2018-06-01,315.2
4983,21,3,2018-06-01,113.82
4984,21,4,2018-06-01,1139.24
4985,22,1,2018-06-01,1081.5
4986,22,2,2018-06-01,356.93
4987,22,3,2018-06-01,110.44
4988,22,4,2018-06-01,1152.49
4989,12,1,2018-06-01,1049.36
4990,12,2,2018-06-01,356.8
4991,12,3,2018-06-01,119.86
4992,12,4,2018-06-01,1025.02
4993,14,1,2018-06-01,1129.29
4994,14,2,2018-06-01,351.42
4995,14,3,2018-06-01,106.91
4996,14,4,2018-06-01,1031.11
4997,19,1,2018-06-01,1148.37
4998,19,2,2018-06-01,314.56
4999,19,3,2018-06-01,119.76
5000,19,4,2018-06-01,1042.29
5001,16,1,2018-06-01,1018.72
5002,16,2,2018-06-01,350.02
5003,16,3,2018-06-01,117.75
5004,16,4,2018-06-01,1187.2
5005,11,1,2018-06-01,1003.57
5006,11,2,2018-06-01,316.87
5007,11,3,2018-06-01,107.05
5008,11,4,2018-06-01,1183.74
5009,25,1,2018-06-01,1107.21
5010,25,2,2018-06-01,355.46
5011,25,3,2018-06-01,100.26
5012,25,4,2018-06-01,1058.53
5013,26,1,2018-06-01,1084.79
5014,26,2,2018-06-01,314.51
5015,26,3,2018-06-01,118.75
5016,26,4,2018-06-01,1192.18
5017,27,1,2018-06-01,1198.54
5018,27,2,2018-06-01,304.85
5019,27,3,2018-06-01,108.52
5020,27,4,2018-06-01,1177.44
5021,29,1,2018-06-01,1031.64
5022,29,2,2018-06-01,307.77
5023,29,3,2018-06-01,103.46
5024,29,4,2018-06-01,1095.07
5025,30,1,2018-06-01,1171.68
5026,30,2,2018-06-01,351.96
5027,30,3,2018-06-01,115.1
5028,30,4,2018-06-01,1035.27
5029,31,1,2018-06-01,1123.4
5030,31,2,2018-06-01,333.36
5031,31,3,2018-06-01,118.59
5032,31,4,2018-06-01,1195.69
5033,23,1,2018-06-01,1020.86
5034,23,2,2018-06-01,335.16
5035,23,3,2018-06-01,112.35
5036,23,4,2018-06-01,1065.71
5037,24,1,2018-06-01,1158.16
5038,24,2,2018-06-01,358.1
5039,24,3,2018-06-01,109.38
5040,24,4,2018-06-01,1088.11
5041,18,1,2018-07-01,1159.12
5042,18,2,2018-07-01,339.38
5043,18,3,2018-07-01,117.89
5044,18,4,2018-07-01,1100.73
5045,1,1,2018-07-01,1166.95
5046,1,2,2018-07-01,339.77
5047,1,3,2018-07-01,116.2
5048,1,4,2018-07-01,1012.24
5049,2,1,2018-07-01,1175.24
5050,2,2,2018-07-01,311.84
5051,2,3,2018-07-01,107.16
5052,2,4,2018-07-01,1039.76
5053,3,1,2018-07-01,1183.9
5054,3,2,2018-07-01,300.07
5055,3,3,2018-07-01,104.94
5056,3,4,2018-07-01,1046.29
5057,4,1,2018-07-01,1083.3
5058,4,2,2018-07-01,323.28
5059,4,3,2018-07-01,113.81
5060,4,4,2018-07-01,1057.86
5061,5,1,2018-07-01,1074.89
5062,5,2,2018-07-01,300.26
5063,5,3,2018-07-01,117.97
5064,5,4,2018-07-01,1095.74
5065,6,1,2018-07-01,1139.68
5066,6,2,2018-07-01,303.36
5067,6,3,2018-07-01,103.7
5068,6,4,2018-07-01,1151.2
5069,7,1,2018-07-01,1045.11
5070,7,2,2018-07-01,351.59
5071,7,3,2018-07-01,112.45
5072,7,4,2018-07-01,1106.49
5073,8,1,2018-07-01,1159.02
5074,8,2,2018-07-01,322.69
5075,8,3,2018-07-01,110.12
5076,8,4,2018-07-01,1078.88
5077,9,1,2018-07-01,1090.9
5078,9,2,2018-07-01,305.36
5079,9,3,2018-07-01,101.67
5080,9,4,2018-07-01,1029.79
5081,10,1,2018-07-01,1098.91
5082,10,2,2018-07-01,301.54
5083,10,3,2018-07-01,112.9
5084,10,4,2018-07-01,1029.7
5085,13,1,2018-07-01,1161.42
5086,13,2,2018-07-01,335.4
5087,13,3,2018-07-01,110.57
5088,13,4,2018-07-01,1174.41
5089,15,1,2018-07-01,1155.03
5090,15,2,2018-07-01,315.57
5091,15,3,2018-07-01,119.44
5092,15,4,2018-07-01,1016.45
5093,20,1,2018-07-01,1098.95
5094,20,2,2018-07-01,313.62
5095,20,3,2018-07-01,113.02
5096,20,4,2018-07-01,1114.8
5097,17,1,2018-07-01,1183.37
5098,17,2,2018-07-01,351.73
5099,17,3,2018-07-01,111.21
5100,17,4,2018-07-01,1043.12
5101,21,1,2018-07-01,1079.35
5102,21,2,2018-07-01,320.22
5103,21,3,2018-07-01,109.89
5104,21,4,2018-07-01,1092.44
5105,22,1,2018-07-01,1165.42
5106,22,2,2018-07-01,344.93
5107,22,3,2018-07-01,105.26
5108,22,4,2018-07-01,1013.77
5109,12,1,2018-07-01,1110.97
5110,12,2,2018-07-01,334.07
5111,12,3,2018-07-01,103.49
5112,12,4,2018-07-01,1033.83
5113,14,1,2018-07-01,1064.45
5114,14,2,2018-07-01,306.22
5115,14,3,2018-07-01,111.04
5116,14,4,2018-07-01,1089.73
5117,19,1,2018-07-01,1117.45
5118,19,2,2018-07-01,335.43
5119,19,3,2018-07-01,103.81
5120,19,4,2018-07-01,1036.19
5121,16,1,2018-07-01,1066.66
5122,16,2,2018-07-01,307.42
5123,16,3,2018-07-01,112.36
5124,16,4,2018-07-01,1143.96
5125,11,1,2018-07-01,1148.92
5126,11,2,2018-07-01,333.82
5127,11,3,2018-07-01,111.69
5128,11,4,2018-07-01,1046.23
5129,25,1,2018-07-01,1080.5
5130,25,2,2018-07-01,319.14
5131,25,3,2018-07-01,107.75
5132,25,4,2018-07-01,1196.09
5133,26,1,2018-07-01,1147.94
5134,26,2,2018-07-01,345.43
5135,26,3,2018-07-01,111.34
5136,26,4,2018-07-01,1112.59
5137,27,1,2018-07-01,1022.82
5138,27,2,2018-07-01,352.9
5139,27,3,2018-07-01,101.31
5140,27,4,2018-07-01,1136.75
5141,29,1,2018-07-01,1044.33
5142,29,2,2018-07-01,303.42
5143,29,3,2018-07-01,112.4
5144,29,4,2018-07-01,1185.89
5145,30,1,2018-07-01,1157.4
5146,30,2,2018-07-01,308.8
5147,30,3,2018-07-01,107.44
5148,30,4,2018-07-01,1084.25
5149,31,1,2018-07-01,1197.91
5150,31,2,2018-07-01,341.04
5151,31,3,2018-07-01,109.03
5152,31,4,2018-07-01,1041.09
5153,23,1,2018-07-01,1134.54
5154,23,2,2018-07-01,344.82
5155,23,3,2018-07-01,114.34
5156,23,4,2018-07-01,1069.02
5157,24,1,2018-07-01,1114.73
5158,24,2,2018-07-01,349.98
5159,24,3,2018-07-01,108.88
5160,24,4,2018-07-01,1144.02
5161,18,1,2018-08-01,1053.84
5162,18,2,2018-08-01,311.14
5163,18,3,2018-08-01,102.42
5164,18,4,2018-08-01,1009.57
5165,1,1,2018-08-01,1175.23
5166,1,2,2018-08-01,314.24
5167,1,3,2018-08-01,111.16
5168,1,4,2018-08-01,1015.63
5169,2,1,2018-08-01,1143.34
5170,2,2,2018-08-01,320.94
5171,2,3,2018-08-01,111.9
5172,2,4,2018-08-01,1185.59
5173,3,1,2018-08-01,1170.95
5174,3,2,2018-08-01,329.39
5175,3,3,2018-08-01,117.7
5176,3,4,2018-08-01,1191.24
5177,4,1,2018-08-01,1025.08
5178,4,2,2018-08-01,345.51
5179,4,3,2018-08-01,108.32
5180,4,4,2018-08-01,1161.04
5181,5,1,2018-08-01,1155.51
5182,5,2,2018-08-01,328.34
5183,5,3,2018-08-01,100.57
5184,5,4,2018-08-01,1145.33
5185,6,1,2018-08-01,1109.45
5186,6,2,2018-08-01,333.38
5187,6,3,2018-08-01,102.79
5188,6,4,2018-08-01,1005.82
5189,7,1,2018-08-01,1145.37
5190,7,2,2018-08-01,332.81
5191,7,3,2018-08-01,111.07
5192,7,4,2018-08-01,1025.63
5193,8,1,2018-08-01,1195.88
5194,8,2,2018-08-01,330.76
5195,8,3,2018-08-01,112.51
5196,8,4,2018-08-01,1117.71
5197,9,1,2018-08-01,1013.37
5198,9,2,2018-08-01,334.1
5199,9,3,2018-08-01,112.83
5200,9,4,2018-08-01,1100.51
5201,10,1,2018-08-01,1117.63
5202,10,2,2018-08-01,325.98
5203,10,3,2018-08-01,108.01
5204,10,4,2018-08-01,1140.82
5205,13,1,2018-08-01,1063.71
5206,13,2,2018-08-01,328.83
5207,13,3,2018-08-01,108.94
5208,13,4,2018-08-01,1158.64
5209,15,1,2018-08-01,1125.04
5210,15,2,2018-08-01,344.78
5211,15,3,2018-08-01,117.12
5212,15,4,2018-08-01,1008.1
5213,20,1,2018-08-01,1126.99
5214,20,2,2018-08-01,303.19
5215,20,3,2018-08-01,107.22
5216,20,4,2018-08-01,1129.23
5217,17,1,2018-08-01,1029.47
5218,17,2,2018-08-01,347.9
5219,17,3,2018-08-01,110.99
5220,17,4,2018-08-01,1070.64
