IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad
28865,2016-08-25,2016-09-02,2,2820,21,3099,42961,2867,3
28866,2016-10-01,2016-10-09,2,2948,21,3099,42951,3043,2
28867,2017-02-10,2017-02-18,2,140,21,3099,42985,1456,3
28868,2019-09-30,2019-10-08,2,543,21,3099,42995,364,2
28869,2019-02-13,2019-02-16,2,3291,21,3099,43040,757,1
28870,2019-06-21,2019-06-24,2,1165,21,3099,42815,599.5,3
28871,2015-02-02,2015-02-05,2,2693,21,3099,42872,560,2
28872,2015-06-18,2015-06-24,2,1056,21,3099,42828,906.18,2
28873,2015-06-24,2015-07-03,2,1284,21,3099,42867,199,1
28874,2015-10-24,2015-10-27,2,191,21,3099,42857,542,3
28875,2016-10-26,2016-11-04,2,3271,21,3099,42832,818.84,1
28876,2017-03-25,2017-04-03,2,335,21,3099,42883,498,1
28877,2017-09-20,2017-09-23,2,2451,21,3099,42836,823.24,3
28878,2017-12-08,2017-12-14,2,807,21,3099,42831,369.6,1
28879,2018-10-05,2018-10-11,2,1598,21,3099,42827,512.38,3
28880,2016-04-14,2016-04-20,2,1793,21,3099,42942,2749,1
28881,2017-02-15,2017-02-23,2,1834,21,3099,42910,1502,1
28882,2018-03-17,2018-03-25,2,237,21,3099,42912,1654,3
28883,2018-04-25,2018-05-03,2,349,21,3099,42897,515,3
28884,2018-11-09,2018-11-12,2,476,21,3099,42938,2679,3
28885,2018-12-01,2018-12-07,2,1701,21,3099,42895,515,2
28886,2019-07-19,2019-07-27,2,1550,21,3099,42940,,2
28887,2017-02-18,2017-02-27,2,539,21,3099,42976,216,3
28888,2018-12-19,2018-12-22,2,1254,21,3099,42973,123,2
28889,2019-01-29,2019-02-04,2,3222,21,3099,42954,2554,2
28890,2019-05-25,2019-06-02,2,2691,21,3099,42977,111,2
28891,2020-03-05,2020-03-14,2,1391,21,3099,42996,518,10
28892,2017-06-28,2017-07-07,2,1346,21,3099,43017,358,2
28893,2017-12-08,2017-12-11,2,371,21,3099,43031,1191,3
28894,2019-10-21,2019-10-30,2,873,21,3099,43041,779,3
28895,2015-01-29,2015-01-30,2,587,21,3099,42818,,2
28896,2015-02-20,2015-02-25,2,797,21,3099,42799,1536.04,2
28897,2015-04-03,2015-04-06,2,1593,21,3099,42764,1385.78,1
28898,2015-05-06,2015-05-09,2,1161,21,3099,42817,813.12,1
28899,2015-08-08,2015-08-13,2,1638,21,3099,42777,2557.5,3
28900,2015-08-19,2015-08-20,2,1138,21,3099,42810,1282.82,3
28901,2015-09-02,2015-09-03,2,959,21,3099,42800,1642.74,1
28902,2016-01-25,2016-01-27,2,576,21,3099,42791,258.28,2
28903,2016-03-03,2016-03-07,2,1078,21,3099,42765,1938.42,3
28904,2016-05-11,2016-05-15,2,1470,21,3099,42762,2106.06,1
28905,2016-07-11,2016-07-21,2,1768,21,3099,42772,6569.86,3
28906,2016-07-18,2016-07-20,2,13,21,3099,42791,258.28,3
28907,2016-09-27,2016-10-02,2,3333,21,3099,42788,421.96,1
28908,2016-10-14,2016-10-16,2,1279,21,3099,42765,1938.42,2
28909,2016-11-21,2016-11-23,2,1374,21,3099,42788,421.96,1
28910,2016-12-23,2016-12-30,2,1138,21,3099,42787,136642,2
28911,2017-02-02,2017-02-07,2,152,21,3099,42788,421.96,3
28912,2017-03-30,2017-04-04,2,1604,21,3099,42812,376.64,3
28913,2017-08-07,2017-08-14,2,1722,21,3099,42759,1800.48,3
28914,2017-08-17,2017-08-20,2,2820,21,3099,42785,1597.42,3
28915,2017-08-18,2017-08-23,2,840,21,3099,42782,3373.92,3
28916,2017-09-16,2017-09-21,2,2371,21,3099,42759,1800.48,2
28917,2018-01-26,2018-01-27,2,856,21,3099,42759,1800.48,3
28918,2018-05-17,2018-05-22,2,1282,21,3099,42817,813.12,2
28919,2018-05-21,2018-05-26,2,27,21,3099,42754,1237.5,2
28920,2018-08-04,2018-08-06,2,378,21,3099,42792,479.82,2
28921,2018-10-12,2018-10-19,2,644,21,3099,42818,1907.62,2
28922,2019-02-07,2019-02-17,2,1627,21,3099,42800,1642.74,1
28923,2019-03-12,2019-03-16,2,1578,21,3099,42812,376.64,2
28924,2019-04-25,2019-05-02,2,376,21,3099,42763,2118.38,2
28925,2019-08-17,2019-08-22,2,3041,21,3099,42798,1556.28,20
28926,2019-09-30,2019-10-05,2,206,21,3099,42818,1907.62,2
28927,2019-10-08,2019-10-16,2,1758,21,3099,42775,3206.06,1
28928,2019-12-13,2019-12-15,2,692,21,3099,42756,638.66,2
28929,2020-02-21,2020-02-26,2,738,21,3099,42791,258.28,3
28930,2015-02-03,2015-02-11,2,840,21,3099,42884,498,1
28931,2015-03-09,2015-03-10,2,642,21,3099,42845,823.24,2
28932,2015-05-22,2015-05-23,2,860,21,3099,42883,498,2
28933,2015-08-07,2015-08-12,2,3333,21,3099,42825,554.18,3
28934,2015-11-04,2015-11-05,2,1286,21,3099,42840,353.32,2
28935,2015-12-19,2015-12-23,2,835,21,3099,42830,486.42,
28936,2016-01-12,2016-01-13,2,2989,21,3099,42869,199,2
28937,2016-02-11,2016-02-12,2,1545,21,3099,42840,353.32,1
28938,2016-04-09,2016-04-14,2,2788,21,3099,42864,19900,1
28939,2016-07-13,2016-07-20,2,274,21,3099,42824,584.76,1
28940,2016-10-26,2016-10-27,2,2776,21,3099,42881,498,2
28941,2016-10-27,2016-10-31,2,1867,21,3099,42848,1588,2
28942,2016-11-09,2016-11-10,2,2340,21,3099,42856,481,2
28943,2016-12-30,2017-01-04,2,292,21,3099,42854,1115,1
28944,2017-01-18,2017-01-23,2,346,21,3099,42858,50500,2
28945,2017-03-02,2017-03-03,2,900,21,3099,42883,498,2
28946,2017-04-15,2017-04-22,2,1383,21,3099,42845,823.24,3
28947,2017-05-24,2017-06-01,2,2456,21,3099,42851,137,2
28948,2017-05-31,2017-06-08,2,425,21,3099,42841,353.32,2
28949,2017-06-03,2017-06-04,2,3322,21,3099,42844,1810.38,2
28950,2017-08-25,2017-09-01,2,1728,21,3099,42855,1130,2
28951,2017-09-20,2017-09-23,2,761,21,3099,42853,727,2
28952,2017-10-02,2017-10-09,2,1824,21,3099,42883,498,2
28953,2017-11-10,2017-11-18,2,3132,21,3099,42829,906.18,3
28954,2017-12-09,2017-12-10,2,456,21,3099,42863,398,2
28955,2018-01-04,2018-01-11,2,3066,21,3099,42832,818.84,3
28956,2018-03-06,2018-03-07,2,911,21,3099,42853,727,3
28957,2018-07-24,2018-07-25,2,2782,21,3099,42860,587,3
28958,2018-09-12,2018-09-16,2,2774,21,3099,42860,587,2
28959,2018-10-25,2018-10-26,2,1306,21,3099,42878,560,2
28960,2018-12-28,2019-01-04,2,385,21,3099,42865,199,20
28961,2018-12-28,2019-01-01,2,1411,21,3099,42874,560,1
28962,2019-01-23,2019-01-28,2,2698,21,3099,42875,560,2
28963,2019-03-13,2019-03-17,2,1532,21,3099,42847,2846.58,3
28964,2019-03-14,2019-03-18,2,1614,21,3099,42868,199,2
28965,2019-04-20,2019-04-24,2,1710,21,3099,42868,199,3
28966,2019-06-14,2019-06-15,2,2667,21,3099,42848,1588,3
28967,2019-09-25,2019-09-29,2,1812,21,3099,42826,537.24,1
28968,2019-09-30,2019-10-02,2,454,21,3099,42847,2846.58,2
28969,2019-10-01,2019-10-06,2,159,21,3099,42842,353.32,1
28970,2019-10-15,2019-10-23,2,51,21,3099,42857,542,2
28971,2020-01-08,2020-01-15,2,1793,21,3099,42882,498,2
28972,2020-04-01,2020-04-06,2,662,21,3099,42876,560,3
28973,2015-01-31,2015-02-05,2,2450,21,3099,42896,515,2
28974,2015-03-13,2015-03-18,2,1031,21,3099,42938,2679,2
28975,2015-03-24,2015-03-25,2,636,21,3099,42898,515,3
28976,2015-05-20,2015-05-21,2,796,21,3099,42896,515,3
28977,2015-05-20,2015-05-27,2,3227,21,3099,42900,245,2
28978,2015-05-23,2015-05-28,2,2917,21,3099,42928,123,1
28979,2015-06-02,2015-06-07,2,1240,21,3099,42887,498,3
28980,2015-10-22,2015-10-27,2,89,21,3099,42928,123,2
28981,2016-01-05,2016-01-06,2,1397,21,3099,42932,156,2
28982,2016-01-26,2016-01-29,2,1757,21,3099,42944,3686,3
28983,2016-03-01,2016-03-02,2,1551,21,3099,42936,3549,2
28984,2016-04-11,2016-04-15,2,1089,21,3099,42901,196,2
28985,2016-04-23,2016-04-30,2,817,21,3099,42902,258,2
28986,2016-06-17,2016-06-18,2,1826,21,3099,42948,2786,1
28987,2016-07-08,2016-07-15,2,588,21,3099,42918,789,2
28988,2016-07-27,2016-08-03,2,636,21,3099,42940,2162,2
28989,2016-09-26,2016-10-06,2,1873,21,3099,42901,196,2
28990,2016-11-24,2016-11-29,2,3398,21,3099,42899,199,2
28991,2017-04-05,2017-04-13,2,213,21,3099,42940,2162,1
28992,2017-04-08,2017-04-11,2,817,21,3099,42942,2749,1
28993,2017-04-20,2017-04-30,2,2988,21,3099,42928,123,3
28994,2017-04-22,2017-04-27,2,553,21,3099,42948,2786,3
28995,2017-09-02,2017-09-07,2,771,21,3099,42940,2162,2
28996,2017-10-07,2017-10-08,2,456,21,3099,42893,515,2
28997,2017-10-10,2017-10-15,2,883,21,3099,42941,2971,3
28998,2017-10-28,2017-10-31,2,828,21,3099,42912,165400,1
28999,2017-10-28,2017-11-01,2,1335,21,3099,42926,79,2
29000,2017-12-26,2017-12-31,2,813,21,3099,42889,515,1
29001,2018-01-23,2018-01-24,2,735,21,3099,42914,1489,2
29002,2018-02-19,2018-02-27,2,1096,21,3099,42939,2915,2
29003,2018-05-17,2018-05-24,2,135,21,3099,42904,135,1
29004,2018-06-06,2018-06-10,2,836,21,3099,42885,498,2
29005,2018-07-24,2018-07-27,2,2399,21,3099,42891,515,2
29006,2018-09-19,2018-09-20,2,2897,21,3099,42920,789,1
29007,2018-10-25,2018-10-28,2,2858,21,3099,42931,324,2
29008,2018-11-28,2018-12-02,2,2939,21,3099,42923,753,1
29009,2018-12-03,2018-12-06,2,798,21,3099,42938,2679,2
29010,2018-12-14,2018-12-19,2,1873,21,3099,42912,1654,2
29011,2019-01-24,2019-01-29,2,1840,21,3099,42924,625,3
29012,2019-04-10,2019-04-15,2,2371,21,3099,42894,515,2
29013,2019-04-27,2019-04-30,2,2812,21,3099,42923,753,2
29014,2019-05-22,2019-05-25,2,1245,21,3099,42891,515,2
29015,2019-05-31,2019-06-05,2,2726,21,3099,42900,245,3
29016,2019-06-05,2019-06-13,2,2887,21,3099,42921,756,2
29017,2019-07-11,2019-07-13,2,1197,21,3099,42927,91,3
29018,2019-07-24,2019-07-31,2,1309,21,3099,42926,79,2
29019,2019-09-06,2019-09-10,2,1724,21,3099,42886,498,3
29020,2019-09-11,2019-09-13,2,356,21,3099,42943,219000,1
29021,2020-03-11,2020-03-16,2,1712,21,3099,42886,498,2
29022,2020-04-15,2020-04-23,2,2710,21,3099,42903,269,
29023,2015-01-13,2015-01-18,2,692,21,3099,43013,,1
29024,2015-02-23,2015-02-26,2,859,21,3099,43000,374,
29025,2015-04-25,2015-04-28,2,1566,21,3099,42963,,2
29026,2015-05-21,2015-05-28,2,2697,21,3099,42994,,3
29027,2015-10-13,2015-10-16,2,485,21,3099,42968,3445,2
29028,2015-11-07,2015-11-11,2,1089,21,3099,42967,3365,2
29029,2015-12-21,2015-12-23,2,519,21,3099,42990,353,2
29030,2015-12-25,2015-12-30,2,361,21,3099,43008,389,2
29031,2016-01-14,2016-01-19,2,417,21,3099,42954,2554,1
29032,2016-04-05,2016-04-06,2,1811,21,3099,42957,2789,2
29033,2016-06-06,2016-06-13,2,350,21,3099,42993,507,3
29034,2016-07-14,2016-07-18,2,1560,21,3099,43013,354,3
29035,2016-07-15,2016-07-18,2,2999,21,3099,42973,123,2
29036,2016-07-21,2016-07-22,2,485,21,3099,43011,387,1
29037,2016-08-22,2016-08-25,2,3244,21,3099,42972,,3
29038,2016-11-30,2016-12-02,2,603,21,3099,42966,3415,1
29039,2016-12-10,2016-12-15,2,1522,21,3099,42961,2867,1
29040,2017-01-05,2017-01-06,2,3028,21,3099,43012,510,2
29041,2017-03-30,2017-04-06,2,1648,21,3099,42984,258,2
29042,2017-05-13,2017-05-18,2,1000,21,3099,42954,2554,3
29043,2017-07-28,2017-08-02,2,1101,21,3099,42991,438,30
29044,2017-08-15,2017-08-18,2,1060,21,3099,43004,373,2
29045,2017-09-04,2017-09-09,2,1214,21,3099,42978,112,1
29046,2017-10-11,2017-10-15,2,1737,21,3099,42953,3620,2
29047,2017-11-15,2017-11-20,2,1314,21,3099,42955,2366,3
29048,2018-01-12,2018-01-14,2,226,21,3099,43010,387,2
29049,2018-02-20,2018-02-22,2,362,21,3099,42964,2824,3
29050,2018-02-20,2018-02-25,2,1736,21,3099,42985,1456,
29051,2018-03-14,2018-03-17,2,2784,21,3099,43007,407,1
29052,2018-04-04,2018-04-05,2,1256,21,3099,42982,13,3
29053,2018-04-14,2018-04-19,2,1779,21,3099,42963,2355,3
29054,2018-05-10,2018-05-13,2,2972,21,3099,42979,113,3
29055,2018-06-13,2018-06-18,2,1821,21,3099,43014,502,3
29056,2018-07-06,2018-07-09,2,3310,21,3099,42970,3001,3
29057,2018-07-26,2018-07-27,2,1608,21,3099,42970,3001,3
29058,2018-07-31,2018-08-01,2,1833,21,3099,43004,373,1
29059,2018-08-28,2018-09-01,2,77,21,3099,42980,114,2
29060,2019-03-23,2019-03-28,2,342,21,3099,42965,2281,2
29061,2019-04-22,2019-04-29,2,1376,21,3099,43012,510,1
29062,2019-04-29,2019-05-03,2,889,21,3099,42995,364,2
29063,2019-09-05,2019-09-10,2,735,21,3099,43007,407,2
29064,2019-11-01,2019-11-08,2,1619,21,3099,42985,1456,3
29065,2020-01-15,2020-01-20,2,1165,21,3099,42977,11100,2
29066,2020-05-29,2020-06-01,2,1602,21,3099,42961,2867,1
29067,2015-02-20,2015-02-23,2,2818,21,3099,43040,757,1
29068,2015-08-11,2015-08-16,2,791,21,3099,43022,422,3
29069,2015-08-29,2015-08-30,2,1700,21,3099,43042,1121,3
29070,2015-11-19,2015-11-23,2,307,21,3099,43034,1004,2
29071,2016-11-08,2016-11-09,2,390,21,3099,43033,1182,1
29072,2016-12-12,2016-12-17,2,899,21,3099,43035,1159,1
29073,2017-05-29,2017-06-08,2,688,21,3099,43020,562,2
29074,2017-08-18,2017-08-22,2,764,21,3099,43024,508,1
29075,2017-09-18,2017-09-21,2,407,21,3099,43023,643,2
29076,2017-10-20,2017-10-24,2,2640,21,3099,43043,1159,2
29077,2017-12-18,2017-12-23,2,284,21,3099,43036,744,1
29078,2018-01-10,2018-01-18,2,770,21,3099,43039,815,3
29079,2019-01-18,2019-01-25,2,1147,21,3099,43037,1137,2
29080,2019-05-04,2019-05-06,2,1739,21,3099,43037,1137,2
29081,2019-06-17,2019-06-18,2,152,21,3099,43019,413,2
29082,2019-06-15,2019-06-20,2,462,21,3099,43025,550,3
29083,2020-01-09,2020-01-15,2,1344,21,3099,42757,1784.42,3
29084,2020-02-15,2020-02-20,2,513,21,3099,42852,152,2
29085,2020-02-18,2020-02-23,2,1244,21,3099,42858,505,2
29086,2020-01-02,2020-01-07,2,1250,21,3099,42937,2458,3
29087,2020-01-25,2020-01-29,2,2767,21,3099,42939,2915,2
29088,2020-02-13,2020-02-18,2,1565,21,3099,42981,,3
29089,2020-01-08,2020-01-17,2,1642,21,3099,43041,779,3
29090,2020-03-26,2020-03-28,2,43,21,3099,42769,3039.08,3
29091,2020-03-28,2020-04-03,2,135,21,3099,42783,2452.34,2
29092,2020-04-14,2020-04-22,2,2556,21,3099,42812,376.64,1
29093,2020-03-06,2020-03-07,2,3127,21,3099,42857,542,2
29094,2020-04-20,2020-04-22,2,385,21,3099,42886,498,1
29095,2020-04-03,2020-04-04,2,1345,21,3099,42916,1356,2
29096,2020-04-17,2020-04-23,2,2699,21,3099,43038,,2
29097,2016-05-12,2016-05-13,2,982,21,3303,42779,9555.04,1
29098,2018-10-23,2018-10-31,2,1554,21,3303,42770,3597.22,3
29099,2019-09-19,2019-09-20,2,1571,21,3303,42770,3597.22,1
29100,2019-10-15,2019-10-23,2,3087,21,3303,42810,1282.82,3
29101,2016-01-09,2016-01-17,2,1456,21,3303,42834,818.84,1
29102,2017-03-10,2017-03-11,2,1720,21,3303,42824,,2
29103,2019-05-21,2019-05-24,2,2665,21,3303,42838,897.38,1
29104,2020-04-22,2020-04-30,2,317,21,3303,42854,1115,3
29105,2015-01-19,2015-01-27,2,469,21,3303,42887,498,2
29106,2015-04-25,2015-04-28,2,790,21,3303,42903,269,2
29107,2015-09-01,2015-09-09,2,1080,21,3303,42926,79,1
29108,2016-11-28,2016-12-01,2,2889,21,3303,42949,2015,2
29109,2019-01-26,2019-02-03,2,1717,21,3303,42902,258,3
29110,2015-04-14,2015-04-15,2,3041,21,3303,42990,353,30
29111,2015-04-25,2015-04-28,2,812,21,3303,42969,3839,2
29112,2015-06-20,2015-06-23,2,995,21,3303,43015,483,1
29113,2015-07-07,2015-07-15,2,984,21,3303,43016,454,3
29114,2016-10-01,2016-10-09,2,2948,21,3303,42951,3043,1
29115,2017-01-23,2017-01-31,2,75,21,3303,43009,563,3
29116,2017-02-10,2017-02-18,2,140,21,3303,42985,1456,2
29117,2020-03-02,2020-03-05,2,1098,21,3303,42970,3001,2
29118,2019-02-13,2019-02-16,2,3291,21,3303,43040,757,3
29119,2019-07-08,2019-07-11,2,296,21,3303,43023,643,1
29120,2015-12-10,2015-12-19,2,1765,21,3303,42773,8703.64,2
29121,2016-05-27,2016-06-05,2,2764,21,3303,42737,1658,3
29122,2015-02-02,2015-02-05,2,2693,21,3303,42872,560,2
29123,2015-04-29,2015-05-08,2,1140,21,3303,42826,537.24,2
29124,2015-06-18,2015-06-24,2,1056,21,3303,42828,90618,2
29125,2015-06-24,2015-07-03,2,1284,21,3303,42867,199,3
29126,2015-10-24,2015-10-27,2,191,21,3303,42857,542,2
29127,2016-05-09,2016-05-18,2,2663,21,3303,42871,560,3
29128,2016-10-26,2016-11-04,2,3271,21,3303,42832,818.84,2
29129,2017-02-16,2017-02-25,2,213,21,3303,42864,199,2
29130,2017-09-05,2017-09-11,2,548,21,3303,42841,353.32,3
29131,2017-12-08,2017-12-14,2,807,21,3303,42831,369.6,2
29132,2018-04-19,2018-04-25,2,1156,21,3303,42829,906.18,2
29133,2018-10-05,2018-10-11,2,1598,21,3303,42827,512.38,1
29134,2020-04-23,2020-04-29,2,453,21,3303,42855,1130,2
29135,2015-05-18,2015-05-27,2,1148,21,3303,42943,2190,3
29136,2016-04-14,2016-04-20,2,1793,21,3303,42942,2749,1
29137,2017-02-15,2017-02-23,2,1834,21,3303,42910,1502,2
29138,2018-03-17,2018-03-25,2,237,21,3303,42912,1654,1
29139,2018-04-19,2018-04-25,2,1117,21,3303,42921,756,2
29140,2016-01-12,2016-01-18,2,1692,21,3303,43009,563,2
29141,2017-02-18,2017-02-27,2,539,21,3303,42976,216,2
29142,2017-12-28,2018-01-03,2,1307,21,3303,42982,13,3
29143,2019-01-29,2019-02-04,2,3222,21,3303,42954,2554,1
29144,2019-06-06,2019-06-09,2,1776,21,3303,42957,2789,3
29145,2020-03-14,2020-03-17,2,3406,21,3303,42964,282400,1
29146,2015-08-18,2015-08-21,2,869,21,3303,43036,744,2
29147,2017-06-28,2017-07-07,2,1346,21,3303,43017,358,2
29148,2017-07-20,2017-07-23,2,3390,21,3303,43020,562,3
29149,2017-12-08,2017-12-11,2,371,21,3303,43031,1191,2
29150,2015-03-30,2015-04-03,2,1573,21,3303,42783,2452.34,2
29151,2015-04-22,2015-04-25,2,1641,21,3303,42789,218.02,1
29152,2015-05-18,2015-05-19,2,890,21,3303,42767,3485.68,2
29153,2015-08-19,2015-08-20,2,1138,21,3303,42810,1282.82,2
29154,2015-09-02,2015-09-03,2,959,21,3303,42800,1642.74,2
29155,2015-09-12,2015-09-13,2,1197,21,3303,42760,1637.24,2
29156,2015-11-07,2015-11-12,2,1473,21,3303,42763,2118.38,1
29157,2016-01-25,2016-01-27,2,576,21,3303,42791,258.28,1
29158,2016-03-03,2016-03-07,2,1078,21,3303,42765,1938.42,2
29159,2016-05-11,2016-05-15,2,1470,21,3303,42762,2106.06,1
29160,2016-07-11,2016-07-21,2,1768,21,3303,42772,6569.86,2
29161,2016-09-27,2016-10-02,2,3333,21,3303,42788,421.96,1
29162,2016-11-21,2016-11-23,2,1374,21,3303,42788,421.96,3
29163,2016-11-22,2016-11-30,2,3355,21,3303,42791,258.28,3
29164,2016-12-23,2016-12-30,2,1138,21,3303,42787,1366.42,2
29165,2017-08-07,2017-08-14,2,1722,21,3303,42759,1800.48,2
29166,2017-08-25,2017-09-02,2,2918,21,3303,42775,3206.06,2
29167,2017-09-16,2017-09-21,2,2371,21,3303,42759,1800.48,
29168,2017-09-23,2017-09-26,2,2930,21,3303,42792,479.82,2
29169,2018-01-26,2018-01-27,2,856,21,3303,42759,1800.48,3
29170,2018-02-10,2018-02-14,2,607,21,3303,42811,2559.92,3
29171,2018-05-17,2018-05-22,2,1282,21,3303,42817,813.12,10
29172,2018-06-21,2018-06-28,2,3267,21,3303,42818,1907.62,2
29173,2018-09-06,2018-09-13,2,107,21,3303,42762,2106.06,2
29174,2019-02-09,2019-02-12,2,2692,21,3303,42771,2554.2,3
29175,2019-03-12,2019-03-16,2,1578,21,3303,42812,376.64,3
29176,2019-04-25,2019-05-02,2,376,21,3303,42763,2118.38,2
29177,2019-04-27,2019-05-02,2,2729,21,3303,42758,1819.18,1
29178,2019-10-08,2019-10-16,2,1758,21,3303,42775,3206.06,2
29179,2019-12-27,2020-01-01,2,592,21,3303,42762,2106.06,2
29180,2020-02-19,2020-02-24,2,483,21,3303,42785,1597.42,1
29181,2020-02-21,2020-02-26,2,738,21,3303,42791,258.28,3
29182,2015-03-09,2015-03-10,2,642,21,3303,42845,823.24,2
29183,2015-03-31,2015-04-05,2,1249,21,3303,42848,1588,1
29184,2015-05-22,2015-05-23,2,860,21,3303,42883,498,2
29185,2015-05-23,2015-05-28,2,1139,21,3303,42851,137,1
29186,2015-05-30,2015-06-04,2,2926,21,3303,42823,904.42,1
29187,2015-09-09,2015-09-13,2,783,21,3303,42881,498,2
29188,2015-10-20,2015-10-25,2,1380,21,3303,42843,684.2,1
29189,2015-11-04,2015-11-05,2,1286,21,3303,42840,353.32,1
29190,2015-12-19,2015-12-23,2,835,21,3303,42830,486.42,3
29191,2016-01-18,2016-01-19,2,1480,21,3303,42865,199,1
29192,2016-01-26,2016-01-30,2,2879,21,3303,42832,818.84,1
29193,2016-02-26,2016-03-01,2,1313,21,3303,42848,1588,2
29194,2016-04-08,2016-04-13,2,607,21,3303,42861,542,2
29195,2016-04-23,2016-04-30,2,430,21,3303,42839,353.32,1
29196,2016-07-12,2016-07-17,2,872,21,3303,42829,906.18,2
29197,2016-10-26,2016-10-27,2,2776,21,3303,42881,498,2
29198,2016-10-27,2016-10-31,2,1867,21,3303,42848,1588,2
29199,2016-11-10,2016-11-15,2,2,21,3303,42820,652.74,3
29200,2016-12-17,2016-12-18,2,686,21,3303,42850,,2
29201,2017-05-24,2017-05-31,2,1482,21,3303,42837,430.32,1
29202,2017-05-31,2017-06-08,2,425,21,3303,42841,353.32,2
29203,2017-08-25,2017-09-01,2,1728,21,3303,42855,1130,1
29204,2017-09-20,2017-09-23,2,761,21,3303,42853,727,1
29205,2017-10-06,2017-10-16,2,279,21,3303,42880,560,3
29206,2017-11-10,2017-11-18,2,3132,21,3303,42829,906.18,2
29207,2017-12-09,2017-12-10,2,456,21,3303,42863,398,3
29208,2018-03-06,2018-03-07,2,911,21,3303,42853,72700,2
29209,2018-12-28,2019-01-04,2,385,21,3303,42865,199,2
29210,2018-12-28,2019-01-01,2,1411,21,3303,42874,560,2
29211,2019-01-23,2019-01-28,2,2698,21,3303,42875,560,2
29212,2019-03-13,2019-03-17,2,1532,21,3303,42847,284658,2
29213,2019-05-13,2019-05-18,2,2885,21,3303,42824,584.76,2
29214,2019-05-15,2019-05-20,2,3309,21,3303,42884,498,3
29215,2019-06-14,2019-06-15,2,2667,21,3303,42848,1588,1
29216,2019-07-30,2019-08-02,2,3240,21,3303,42821,653.62,3
29217,2019-09-25,2019-09-29,2,1812,21,3303,42826,537.24,3
29218,2019-10-01,2019-10-06,2,159,21,3303,42842,35332,20
29219,2020-01-08,2020-01-15,2,1793,21,3303,42882,498,2
29220,2015-01-31,2015-02-05,2,2450,21,3303,42896,515,1
29221,2015-02-07,2015-02-10,2,1352,21,3303,42898,515,2
29222,2015-03-10,2015-03-15,2,896,21,3303,42916,1356,1
29223,2015-05-20,2015-05-27,2,3227,21,3303,42900,245,1
29224,2015-05-23,2015-05-28,2,2917,21,3303,42928,123,1
29225,2015-05-27,2015-05-31,2,205,21,3303,42925,3,2
29226,2015-06-15,2015-06-18,2,1171,21,3303,42923,753,2
29227,2015-12-07,2015-12-12,2,1728,21,3303,42935,2456,2
29228,2016-01-05,2016-01-06,2,1397,21,3303,42932,156,2
29229,2016-02-12,2016-02-17,2,411,21,3303,42902,258,3
29230,2016-02-20,2016-02-21,2,1307,21,3303,42913,1357,2
29231,2016-03-01,2016-03-02,2,1551,21,3303,42936,3549,2
29232,2016-04-11,2016-04-15,2,1089,21,3303,42901,196,3
29233,2016-04-23,2016-04-30,2,817,21,3303,42902,258,3
29234,2016-05-12,2016-05-16,2,1383,21,3303,42920,789,2
29235,2016-06-17,2016-06-18,2,1826,21,3303,42948,2786,1
29236,2016-06-23,2016-06-30,2,164,21,3303,42950,2603,2
29237,2016-07-12,2016-07-17,2,826,21,3303,42932,156,3
29238,2016-09-26,2016-10-06,2,1873,21,3303,42901,19600,3
29239,2016-12-17,2016-12-22,2,57,21,3303,42927,91,1
29240,2017-02-01,2017-02-08,2,1148,21,3303,42893,515,2
29241,2017-04-04,2017-04-06,2,1636,21,3303,42907,456,2
29242,2017-04-08,2017-04-11,2,817,21,3303,42942,2749,2
29243,2017-04-08,2017-04-11,2,1826,21,3303,42944,3686,2
29244,2017-07-07,2017-07-12,2,744,21,3303,42949,2015,1
29245,2017-09-02,2017-09-07,2,771,21,3303,42940,2162,2
29246,2017-10-07,2017-10-08,2,456,21,3303,42893,515,3
29247,2017-10-10,2017-10-15,2,883,21,3303,42941,2971,2
29248,2017-11-28,2017-11-29,2,589,21,3303,42911,1789,1
29249,2017-12-26,2017-12-31,2,813,21,3303,42889,515,1
29250,2018-05-17,2018-05-24,2,135,21,3303,42904,135,2
29251,2018-06-05,2018-06-09,2,731,21,3303,42929,321,2
29252,2018-07-24,2018-07-27,2,2399,21,3303,42891,515,2
29253,2018-09-08,2018-09-12,2,1081,21,3303,42901,196,2
29254,2018-09-18,2018-09-20,2,2371,21,3303,42945,3210,2
29255,2018-09-19,2018-09-20,2,2897,21,3303,42920,789,3
29256,2018-10-25,2018-10-28,2,2858,21,3303,42931,324,3
29257,2018-11-03,2018-11-10,2,171,21,3303,42930,156,3
29258,2018-11-28,2018-12-02,2,2939,21,3303,42923,753,1
29259,2019-01-24,2019-01-29,2,1840,21,3303,42924,625,3
29260,2019-03-02,2019-03-06,2,3368,21,3303,42900,245,3
29261,2019-03-21,2019-03-26,2,2956,21,3303,42888,498,30
29262,2019-05-09,2019-05-16,2,1119,21,3303,42925,3,3
29263,2019-05-11,2019-05-19,2,1280,21,3303,42915,1765,2
29264,2019-05-16,2019-05-20,2,1423,21,3303,42930,156,3
29265,2019-05-22,2019-05-25,2,1245,21,3303,42891,515,2
29266,2019-06-05,2019-06-13,2,2887,21,3303,42921,756,2
29267,2019-07-24,2019-07-31,2,1309,21,3303,42926,79,30
